resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,fastestLapTime_seconds
356,35,15,7,11,2,8,8,8,1.0,71,+1:08.433,40,5,1:14.167,209.155,1,74.167
357,35,17,9,10,12,9,9,9,0.0,71,+1:19.666,40,14,1:15.033,206.741,1,75.033
358,35,2,2,3,8,10,10,10,0.0,70,\N,41,10,1:14.652,207.796,11,74.652
359,35,9,2,4,13,11,11,11,0.0,70,\N,61,9,1:14.375,208.570,11,74.375
360,35,3,3,7,18,12,12,12,0.0,70,\N,35,12,1:14.934,207.014,11,74.934
361,35,18,11,16,17,13,13,13,0.0,70,\N,59,11,1:14.759,207.498,11,74.759
362,35,7,5,14,9,14,14,14,0.0,70,\N,57,13,1:14.951,206.967,11,74.951
363,35,22,11,17,15,15,15,15,0.0,70,\N,35,16,1:15.414,205.696,11,75.414
364,35,16,10,20,20,16,16,16,0.0,69,\N,60,17,1:15.773,204.721,12,75.773
365,35,6,3,8,16,17,17,17,0.0,69,\N,50,18,1:15.865,204.473,12,75.865
366,35,21,10,21,19,18,18,18,0.0,69,\N,36,15,1:15.212,206.249,12,75.212
369,36,8,6,6,1,1,1,1,10.0,58,1:25:28.770,41,1,1:25.235,223.978,1,85.235
370,36,4,1,1,2,2,2,2,8.0,58,+7.242,20,2,1:26.314,221.178,1,86.314
371,36,1,1,2,4,3,3,3,6.0,58,+18.595,20,3,1:26.351,221.083,1,86.351
372,36,2,2,9,3,4,4,4,5.0,58,+38.763,37,6,1:26.722,220.137,1,86.722
373,36,21,4,3,6,5,5,5,4.0,58,+1:06.469,18,7,1:26.892,219.707,1,86.892
374,36,13,6,5,22,6,6,6,3.0,58,+1:06.805,28,8,1:27.044,219.323,1,87.044
375,36,3,3,16,12,7,7,7,2.0,57,\N,40,5,1:26.721,220.140,11,86.721
376,36,23,7,11,9,8,8,8,1.0,57,\N,42,12,1:27.796,217.444,11,87.796
377,36,15,7,12,8,9,9,9,0.0,57,\N,45,13,1:28.034,216.857,11,88.034
378,36,5,4,4,13,10,10,10,0.0,57,\N,44,10,1:27.592,217.951,11,87.592
379,36,22,11,8,16,11,11,11,0.0,57,\N,17,14,1:28.098,216.699,11,88.098
380,36,11,8,22,10,12,12,12,0.0,57,\N,20,18,1:28.487,215.746,11,88.487
381,36,17,9,15,7,13,13,13,0.0,57,\N,21,9,1:27.501,218.178,11,87.501
382,36,24,5,18,19,14,14,14,0.0,57,\N,44,15,1:28.282,216.247,11,88.282
383,36,18,11,7,14,15,15,15,0.0,57,\N,42,17,1:28.387,215.991,11,88.387
384,36,19,8,23,11,16,16,16,0.0,56,\N,41,19,1:28.489,215.742,12,88.489
385,36,16,12,20,20,17,17,17,0.0,56,\N,40,20,1:28.687,215.260,12,88.687
391,37,4,1,1,2,1,1,1,10.0,56,1:32:14.930,42,2,1:36.861,206.014,1,96.861
392,37,1,1,2,4,2,2,2,8.0,56,+17.557,22,1,1:36.701,206.355,1,96.701
393,37,8,6,6,3,3,3,3,6.0,56,+18.339,40,4,1:37.228,205.237,1,97.228
394,37,2,2,9,5,4,4,4,5.0,56,+33.777,55,5,1:37.417,204.838,1,97.417
395,37,13,6,5,1,5,5,5,4.0,56,+36.705,42,3,1:37.199,205.298,1,97.199
396,37,21,4,3,12,6,6,6,3.0,56,+1:05.638,44,9,1:37.879,203.872,1,97.879
397,37,15,7,12,8,7,7,7,2.0,56,+1:10.132,40,10,1:38.016,203.587,1,98.016
398,37,5,4,4,11,8,8,8,1.0,56,+1:12.015,41,7,1:37.810,204.015,1,97.81
399,37,25,3,17,19,9,9,9,0.0,56,+1:29.924,19,8,1:37.864,203.903,1,97.864
400,37,17,9,15,10,10,10,10,0.0,56,+1:33.556,55,14,1:38.540,202.504,1,98.54
401,37,22,11,8,22,11,11,11,0.0,55,\N,32,15,1:38.566,202.451,11,98.566
402,37,18,11,7,15,12,12,12,0.0,55,\N,54,16,1:38.658,202.262,11,98.658
403,37,11,8,22,14,13,13,13,0.0,55,\N,37,13,1:38.496,202.595,11,98.496
404,37,26,5,19,17,14,14,14,0.0,55,\N,54,18,1:39.098,201.364,11,99.098
405,37,23,7,11,9,15,15,15,0.0,55,\N,52,19,1:39.243,201.070,11,99.243
406,37,19,8,23,18,16,16,16,0.0,55,\N,32,20,1:39.566,200.417,11,99.566
407,37,24,5,18,16,17,17,17,0.0,55,\N,21,12,1:38.447,202.695,11,98.447
408,37,9,2,10,7,18,18,18,0.0,55,\N,53,17,1:38.874,201.820,11,98.874
413,38,13,6,5,1,1,1,1,10.0,57,1:33:27.515,42,1,1:34.067,207.120,1,94.067
414,38,1,1,2,2,2,2,2,8.0,57,+2.360,18,2,1:34.270,206.674,1,94.27
415,38,8,6,6,3,3,3,3,6.0,57,+10.839,39,3,1:34.357,206.483,1,94.357
416,38,2,2,9,5,4,4,4,5.0,57,+13.831,38,5,1:34.470,206.236,1,94.47
417,38,4,1,1,4,5,5,5,4.0,57,+14.426,46,4,1:34.420,206.346,1,94.42
418,38,9,2,10,6,6,6,6,3.0,57,+45.529,46,6,1:34.819,205.477,1,94.819
419,38,15,7,12,9,7,7,7,2.0,57,+1:21.371,40,7,1:35.153,204.756,1,95.153
420,38,21,4,3,7,8,8,8,1.0,57,+1:21.701,51,8,1:35.200,204.655,1,95.2
421,38,5,4,4,12,9,9,9,0.0,57,+1:29.411,27,10,1:35.475,204.065,1,95.475
422,38,3,3,16,10,10,10,10,0.0,57,+1:29.916,51,11,1:35.556,203.893,1,95.556
423,38,25,3,17,11,11,11,11,0.0,56,\N,27,16,1:35.992,202.966,11,95.992
424,38,23,7,11,14,12,12,12,0.0,56,\N,37,15,1:35.845,203.278,11,95.845
425,38,22,11,8,15,13,13,13,0.0,56,\N,50,14,1:35.842,203.284,11,95.842
426,38,27,12,21,22,14,14,14,0.0,55,\N,40,20,1:37.184,200.477,12,97.184
427,38,16,12,20,20,15,15,15,0.0,53,\N,45,19,1:36.772,201.330,14,96.772
428,38,19,8,23,13,16,16,16,0.0,51,\N,27,17,1:36.111,202.715,5,96.111
435,39,13,6,5,1,1,1,1,10.0,65,1:31:36.230,14,1,1:22.680,202.685,1,82.68
436,39,1,1,2,4,2,2,2,8.0,65,+6.790,20,2,1:22.876,202.205,1,82.876
437,39,4,1,1,2,3,3,3,6.0,65,+17.456,17,3,1:22.966,201.986,1,82.966
438,39,9,2,10,5,4,4,4,5.0,65,+31.615,20,5,1:23.129,201.590,1,83.129
439,39,14,9,14,9,5,5,5,4.0,65,+58.331,18,8,1:23.524,200.636,1,83.524
440,39,3,3,16,11,6,6,6,3.0,65,+59.538,60,10,1:23.693,200.231,1,83.693
441,39,5,4,4,8,7,7,7,2.0,65,+1:02.128,32,4,1:22.980,201.952,1,82.98
442,39,11,8,22,13,8,8,8,1.0,64,\N,23,12,1:24.110,199.239,11,84.11
443,39,21,4,3,10,9,9,9,0.0,64,\N,57,9,1:23.560,200.550,11,83.56
444,39,22,11,8,12,10,10,10,0.0,64,\N,16,14,1:24.287,198.820,11,84.287
445,39,19,8,23,15,11,11,11,0.0,64,\N,59,15,1:24.291,198.811,11,84.291
446,39,18,11,7,14,12,12,12,0.0,64,\N,64,13,1:24.186,199.059,11,84.186
447,39,16,12,20,20,13,13,13,0.0,63,\N,57,16,1:25.191,196.710,12,85.191
448,39,27,12,21,21,14,14,14,0.0,63,\N,61,18,1:25.260,196.551,12,85.26
457,40,4,1,1,1,1,1,1,10.0,78,1:40:29.329,44,1,1:15.284,159.715,1,75.284
458,40,1,1,2,2,2,2,2,8.0,78,+4.095,28,2,1:15.372,159.528,1,75.372
459,40,13,6,5,3,3,3,3,6.0,78,+1:09.114,47,4,1:16.183,157.830,1,76.183
460,40,21,4,3,4,4,4,4,5.0,77,\N,54,5,1:16.254,157.683,11,76.254
461,40,9,2,10,8,5,5,5,4.0,77,\N,39,3,1:16.006,158.198,11,76.006
462,40,2,2,9,7,6,6,6,3.0,77,\N,30,12,1:17.041,156.072,11,77.041
463,40,25,3,17,11,7,7,7,2.0,77,\N,40,7,1:16.658,156.852,11,76.658
464,40,8,6,6,16,8,8,8,1.0,77,\N,62,6,1:16.592,156.987,11,76.592
465,40,26,5,19,18,9,9,9,0.0,77,\N,73,10,1:16.867,156.426,11,76.867
466,40,22,11,8,9,10,10,10,0.0,77,\N,69,13,1:17.080,155.993,11,77.08
467,40,18,11,7,10,11,11,11,0.0,77,\N,40,9,1:16.802,156.558,11,76.802
468,40,3,3,16,5,12,12,12,0.0,77,\N,70,11,1:16.991,156.174,11,76.991
469,40,5,4,4,15,13,13,13,0.0,76,\N,72,14,1:17.100,155.953,5,77.1
470,40,14,9,14,13,14,14,14,0.0,76,\N,75,8,1:16.786,156.591,12,76.786
471,40,15,7,12,14,15,15,15,0.0,76,\N,53,18,1:17.495,155.158,12,77.495
472,40,23,7,11,20,16,16,16,0.0,76,\N,47,17,1:17.231,155.688,12,77.231
473,40,11,8,22,21,17,17,17,0.0,76,\N,74,15,1:17.183,155.785,12,77.183
474,40,19,8,23,17,18,18,18,0.0,76,\N,63,16,1:17.223,155.704,12,77.223
475,40,27,12,21,22,19,19,19,0.0,70,\N,70,20,1:17.689,154.770,30,77.689
479,41,1,1,2,1,1,1,1,10.0,70,1:44:11.292,37,2,1:16.494,205.239,1,76.494
480,41,2,2,9,3,2,2,2,8.0,70,+4.343,19,3,1:16.696,204.699,1,76.696
481,41,25,3,17,19,3,3,3,6.0,70,+5.325,67,11,1:17.947,201.413,1,77.947
482,41,5,4,4,22,4,4,4,5.0,70,+6.729,67,13,1:18.368,200.331,1,78.368
483,41,8,6,6,4,5,5,5,4.0,70,+13.007,21,5,1:16.861,204.259,1,76.861
484,41,11,8,22,11,6,6,6,3.0,70,+16.698,47,12,1:18.035,201.186,1,78.035
485,41,4,1,1,2,7,7,7,2.0,70,+21.936,46,1,1:16.367,205.580,1,76.367
486,41,23,7,11,18,8,8,8,1.0,70,+22.888,38,10,1:17.910,201.509,1,77.91
487,41,17,9,15,6,9,9,9,0.0,70,+22.960,47,9,1:17.618,202.267,1,77.618
488,41,3,3,16,7,10,10,10,0.0,70,+23.984,42,6,1:17.156,203.478,1,77.156
489,41,19,8,23,17,11,11,11,0.0,70,+24.318,36,15,1:18.780,199.284,1,78.78
490,41,22,11,8,13,12,12,12,0.0,70,+30.439,62,14,1:18.543,199.885,1,78.543
501,42,1,1,2,1,1,1,1,10.0,73,1:31:09.965,20,2,1:13.222,206.101,1,73.222
502,42,4,1,1,2,2,2,2,8.0,73,+1.5,21,3,1:13.257,206.003,1,73.257
503,42,13,6,5,3,3,3,3,6.0,73,+12.8,50,4,1:13.380,205.658,1,73.38
504,42,8,6,6,4,4,4,4,5.0,73,+15.4,49,1,1:13.117,206.397,1,73.117
505,42,5,4,4,6,5,5,5,4.0,73,+41.4,67,7,1:13.998,203.940,1,73.998
506,42,15,7,12,8,6,6,6,3.0,73,+66.7,30,10,1:14.016,203.891,1,74.016
507,42,17,9,15,9,7,7,7,2.0,73,+67.3,57,8,1:14.004,203.924,1,74.004
508,42,20,2,10,7,8,8,8,1.0,73,+67.7,53,6,1:13.862,204.316,1,73.862
509,42,21,4,3,10,9,9,9,0.0,72,\N,67,9,1:14.009,203.910,11,74.009
510,42,25,3,17,17,10,10,10,0.0,72,\N,41,13,1:14.486,202.604,11,74.486
511,42,19,8,23,16,11,11,11,0.0,72,\N,55,12,1:14.066,203.753,11,74.066
512,42,18,11,7,13,12,12,12,0.0,72,\N,42,14,1:14.703,202.015,11,74.703
513,42,26,5,19,20,13,13,13,0.0,71,\N,66,16,1:15.092,200.969,12,75.092
514,42,16,12,20,21,14,14,14,0.0,71,\N,49,15,1:14.858,201.597,12,74.858
515,42,27,12,21,22,15,15,15,0.0,70,\N,65,18,1:15.902,198.824,13,75.902
516,42,3,3,16,14,16,16,16,0.0,68,\N,34,11,1:14.066,203.753,5,74.066
517,42,24,5,18,19,17,17,17,0.0,68,\N,64,17,1:15.426,200.079,34,75.426
523,43,8,6,6,3,1,1,1,10.0,70,1:30:54.200,20,2,1:16.207,208.374,1,76.207
524,43,13,6,5,1,2,2,2,8.0,70,+2.414,42,1,1:16.099,208.670,1,76.099
525,43,1,1,2,2,3,3,3,6.0,70,+32.153,39,4,1:16.587,207.340,1,76.587
526,43,9,2,10,4,4,4,4,5.0,70,+41.727,44,10,1:17.153,205.819,1,77.153
527,43,2,2,9,7,5,5,5,4.0,70,+48.801,70,7,1:16.875,206.563,1,76.875
528,43,21,4,3,5,6,6,6,3.0,70,+51.940,70,5,1:16.703,207.027,1,76.703
529,43,4,1,1,10,7,7,7,2.0,70,+56.516,36,3,1:16.495,207.590,1,76.495
530,43,18,11,7,12,8,8,8,1.0,70,+58.885,70,6,1:16.770,206.846,1,76.77
531,43,3,3,16,9,9,9,9,0.0,70,+1:08.505,69,9,1:17.011,206.199,1,77.011
532,43,23,7,11,11,10,10,10,0.0,69,\N,68,8,1:16.966,206.319,11,76.966
533,43,22,11,8,13,11,11,11,0.0,69,\N,68,12,1:17.220,205.641,11,77.22
534,43,17,9,15,14,12,12,12,0.0,69,\N,69,14,1:17.249,205.563,11,77.249
535,43,14,9,14,16,13,13,13,0.0,69,\N,68,15,1:17.447,205.038,11,77.447
536,43,25,3,17,18,14,14,14,0.0,69,\N,69,13,1:17.240,205.587,11,77.24
537,43,5,4,4,6,15,15,15,0.0,69,\N,69,11,1:17.206,205.678,11,77.206
538,43,11,8,22,22,16,16,16,0.0,68,\N,39,16,1:17.796,204.118,12,77.796
539,43,16,12,20,21,17,17,17,0.0,68,\N,27,18,1:18.091,203.347,12,78.091
545,44,8,6,6,2,1,1,1,10.0,59,1:21:43.074,17,1,1:20.638,229.514,1,80.638
546,44,4,1,1,3,2,2,2,8.0,59,+2.459,35,3,1:21.117,228.159,1,81.117
547,44,1,1,2,1,3,3,3,6.0,59,+39.373,11,4,1:21.675,226.600,1,81.675
548,44,9,2,10,5,4,4,4,5.0,59,+53.319,14,6,1:22.105,225.413,1,82.105
549,44,13,6,5,4,5,5,5,4.0,59,+54.063,17,2,1:20.858,228.890,1,80.858
550,44,2,2,9,9,6,6,6,3.0,59,+56.336,17,5,1:21.991,225.727,1,81.991
551,44,5,4,4,7,7,7,7,2.0,58,\N,11,9,1:22.552,224.193,11,82.552
552,44,21,4,3,8,8,8,8,1.0,58,\N,13,7,1:22.136,225.328,11,82.136
553,44,22,11,8,14,9,9,9,0.0,58,\N,28,13,1:23.387,221.948,11,83.387
554,44,18,11,7,18,10,10,10,0.0,58,\N,29,16,1:23.581,221.433,11,83.581
555,44,14,9,14,12,11,11,11,0.0,58,\N,40,12,1:23.118,222.666,11,83.118
556,44,3,3,16,17,12,12,12,0.0,58,\N,49,11,1:22.896,223.262,11,82.896
557,44,25,3,17,13,13,13,13,0.0,58,\N,57,10,1:22.693,223.810,11,82.693
558,44,11,8,22,21,14,14,14,0.0,57,\N,42,14,1:23.413,221.879,12,83.413
559,44,27,12,21,22,15,15,15,0.0,57,\N,56,21,1:24.390,219.310,12,84.39
560,44,24,5,18,16,16,16,16,0.0,53,\N,46,17,1:23.628,221.308,6,83.628
567,45,4,1,1,2,1,1,1,10.0,60,2:06:26.358,35,2,1:33.231,198.783,1,93.231
568,45,13,6,5,3,2,2,2,8.0,60,+8.155,34,1,1:32.853,199.592,1,92.853
569,45,17,9,15,6,3,3,3,6.0,60,+1:05.674,29,8,1:34.449,196.220,1,94.449
570,45,25,3,17,12,4,4,4,5.0,60,+1:05.937,33,5,1:34.235,196.665,1,94.235
571,45,14,9,14,20,5,5,5,4.0,60,+1:13.656,48,6,1:34.316,196.496,1,94.316
572,45,2,2,9,4,6,6,6,3.0,60,+1:20.298,49,7,1:34.354,196.417,1,94.354
573,45,9,2,10,5,7,7,7,2.0,60,+1:22.415,49,9,1:34.451,196.216,1,94.451
574,45,5,4,4,7,8,8,8,1.0,59,\N,48,11,1:34.603,195.900,11,94.603
575,45,1,1,2,10,9,9,9,0.0,59,\N,29,3,1:33.401,198.421,11,93.401
576,45,21,4,3,13,10,10,10,0.0,59,\N,48,12,1:34.893,195.302,11,94.893
577,45,22,11,8,14,11,11,11,0.0,59,\N,37,14,1:35.632,193.792,11,95.632
578,45,19,8,23,15,12,12,12,0.0,59,\N,46,13,1:35.282,194.504,11,95.282
579,45,15,7,12,8,13,13,13,0.0,59,\N,29,10,1:34.496,196.122,11,94.496
589,46,1,1,2,1,1,1,1,10.0,70,1:35:52.991,13,2,1:20.171,196.724,1,80.171
590,46,8,6,6,3,2,2,2,8.0,70,+0.715,70,1,1:20.047,197.029,1,80.047
591,46,2,2,9,2,3,3,3,6.0,70,+43.129,16,5,1:20.582,195.721,1,80.582
592,46,4,1,1,6,4,4,4,5.0,70,+44.858,49,3,1:20.324,196.349,1,80.324
593,46,9,2,10,7,5,5,5,4.0,70,+47.616,40,4,1:20.419,196.117,1,80.419
594,46,23,7,11,5,6,6,6,3.0,70,+50.669,69,9,1:20.961,194.804,1,80.961
595,46,3,3,16,4,7,7,7,2.0,70,+59.139,68,6,1:20.672,195.502,1,80.672
596,46,5,4,4,11,8,8,8,1.0,70,+1:08.104,69,8,1:20.935,194.867,1,80.935
597,46,17,9,15,9,9,9,9,0.0,70,+1:16.331,63,7,1:20.915,194.915,1,80.915
598,46,15,7,12,8,10,10,10,0.0,69,\N,48,12,1:21.253,194.104,11,81.253
599,46,14,9,14,10,11,11,11,0.0,69,\N,67,14,1:21.553,193.390,11,81.553
600,46,21,4,3,13,12,12,12,0.0,69,\N,66,15,1:21.695,193.054,11,81.695
601,46,13,6,5,14,13,13,13,0.0,69,\N,37,11,1:20.981,194.756,11,80.981
602,46,25,3,17,12,14,14,14,0.0,69,\N,49,13,1:21.264,194.078,11,81.264
603,46,11,8,22,19,15,15,15,0.0,69,\N,66,10,1:20.980,194.759,11,80.98
604,46,20,5,19,20,16,16,16,0.0,69,\N,65,16,1:21.915,192.536,11,81.915
605,46,16,12,20,21,17,17,17,0.0,68,\N,67,19,1:22.263,191.721,12,82.263
606,46,22,11,8,18,18,18,18,0.0,68,\N,34,17,1:22.004,192.327,12,82.004
611,47,13,6,5,1,1,1,1,10.0,58,1:26:42.161,18,2,1:27.922,218.566,1,87.922
612,47,8,6,6,3,2,2,2,8.0,58,+2.275,57,1,1:27.295,220.136,1,87.295
613,47,4,1,1,4,3,3,3,6.0,58,+26.181,39,4,1:28.070,218.199,1,88.07
614,47,2,2,9,6,4,4,4,5.0,58,+39.674,39,5,1:28.319,217.583,1,88.319
615,47,1,1,2,2,5,5,5,4.0,58,+45.085,17,3,1:27.963,218.464,1,87.963
616,47,5,4,4,7,6,6,6,3.0,58,+46.169,20,7,1:28.603,216.886,1,88.603
617,47,3,3,16,8,7,7,7,2.0,58,+55.778,37,6,1:28.536,217.050,1,88.536
618,47,9,2,10,5,8,8,8,1.0,58,+56.707,11,11,1:28.918,216.118,1,88.918
619,47,21,4,3,10,9,9,9,0.0,58,+59.491,56,9,1:28.793,216.422,1,88.793
620,47,14,9,14,13,10,10,10,0.0,58,+1:11.009,54,13,1:29.068,215.754,1,89.068
621,47,25,3,17,14,11,11,11,0.0,58,+1:19.628,55,8,1:28.737,216.559,1,88.737
622,47,23,7,11,16,12,12,12,0.0,57,\N,55,12,1:28.924,216.103,11,88.924
623,47,18,11,7,21,13,13,13,0.0,57,\N,34,10,1:28.873,216.227,11,88.873
624,47,19,8,23,11,14,14,14,0.0,57,\N,38,17,1:29.658,214.334,11,89.658
625,47,24,5,18,15,15,15,15,0.0,57,\N,56,16,1:29.563,214.561,11,89.563
626,47,15,7,12,9,16,16,16,0.0,57,\N,39,14,1:29.459,214.811,11,89.459
627,47,22,11,8,22,17,17,17,0.0,57,\N,35,15,1:29.513,214.681,11,89.513
628,47,11,8,22,17,18,18,18,0.0,57,\N,56,18,1:29.916,213.719,11,89.916
629,47,20,5,19,18,19,19,19,0.0,57,\N,39,19,1:29.983,213.560,11,89.983
630,47,29,12,21,20,20,20,20,0.0,56,\N,21,22,1:30.951,211.287,12,90.951
631,47,16,12,20,19,21,21,21,0.0,53,\N,52,20,1:30.617,212.066,32,90.617
633,48,4,1,1,1,1,1,1,10.0,53,1:18:37.806,15,1,1:22.871,251.653,1,82.871
634,48,1,1,2,2,2,2,2,8.0,53,+6.062,17,2,1:22.936,251.456,1,82.936
635,48,8,6,6,5,3,3,3,6.0,53,+27.325,21,3,1:23.370,250.147,1,83.37
636,48,2,2,9,4,4,4,4,5.0,53,+56.562,19,4,1:23.681,249.217,1,83.681
637,48,9,2,10,6,5,5,5,4.0,53,+1:00.558,22,5,1:23.908,248.543,1,83.908
638,48,3,3,16,8,6,6,6,3.0,53,+1:05.810,52,8,1:24.472,246.884,1,84.472
639,48,5,4,4,7,7,7,7,2.0,53,+1:06.751,53,7,1:24.226,247.605,1,84.226
640,48,18,11,7,10,8,8,8,1.0,53,+1:02.168,32,9,1:24.532,246.708,1,84.532
641,48,17,9,15,11,9,9,9,0.0,53,+1:05.879,46,13,1:24.824,245.859,1,84.824
642,48,22,11,8,12,10,10,10,0.0,53,+1:06.958,52,12,1:24.767,246.024,1,84.767
643,48,15,7,12,9,11,11,11,0.0,53,+1:07.736,49,10,1:24.622,246.446,1,84.622
644,48,21,4,3,15,12,12,12,0.0,52,\N,32,14,1:24.849,245.787,11,84.849
645,48,25,3,17,13,13,13,13,0.0,52,\N,42,16,1:25.000,245.350,11,85.0
646,48,19,8,23,14,14,14,14,0.0,52,\N,46,17,1:25.116,245.016,11,85.116
647,48,23,7,11,18,15,15,15,0.0,52,\N,49,15,1:24.951,245.492,11,84.951
648,48,11,8,22,17,16,16,16,0.0,52,\N,49,11,1:24.669,246.309,11,84.669
649,48,24,5,18,19,17,17,17,0.0,52,\N,45,19,1:25.373,244.278,11,85.373
650,48,20,5,19,16,18,18,18,0.0,52,\N,47,18,1:25.313,244.450,11,85.313
651,48,16,12,20,21,19,19,19,0.0,52,\N,30,20,1:25.377,244.267,11,85.377
652,48,29,12,21,22,20,20,20,0.0,52,\N,34,21,1:25.478,243.978,11,85.478
655,49,8,6,6,1,1,1,1,10.0,44,1:20:39.066,12,2,1:48.095,233.261,1,108.095
656,49,13,6,5,2,2,2,2,8.0,44,+4.695,34,1,1:48.036,233.388,1,108.036
657,49,4,1,1,3,3,3,3,6.0,44,+14.343,44,3,1:48.182,233.073,1,108.182
658,49,1,1,2,4,4,4,4,5.0,44,+23.615,41,4,1:48.215,233.002,1,108.215
659,49,2,2,9,6,5,5,5,4.0,44,+51.879,33,5,1:48.663,232.042,1,108.663
660,49,3,3,16,5,6,6,6,3.0,44,+1:16.876,29,9,1:49.769,229.704,1,109.769
661,49,17,9,15,7,7,7,7,2.0,44,+1:20.639,12,11,1:50.049,229.119,1,110.049
662,49,5,4,4,9,8,8,8,1.0,44,+1:25.106,21,8,1:49.600,230.058,1,109.6
663,49,9,2,10,14,9,9,9,0.0,44,+1:25.661,32,6,1:48.894,231.549,1,108.894
664,49,23,7,11,10,10,10,10,0.0,44,+1:28.574,43,10,1:50.022,229.175,1,110.022
665,49,15,7,12,8,11,11,11,0.0,44,+1:43.653,43,7,1:48.990,231.345,1,108.99
666,49,24,5,18,13,12,12,12,0.0,43,\N,40,13,1:50.730,227.710,11,110.73
667,49,22,11,8,17,13,13,13,0.0,43,\N,43,12,1:50.678,227.817,11,110.678
668,49,16,12,20,19,14,14,14,0.0,43,\N,29,15,1:50.902,227.357,11,110.902
669,49,11,8,22,18,15,15,15,0.0,43,\N,32,14,1:50.886,227.390,11,110.886
670,49,19,8,23,20,16,16,16,0.0,43,\N,43,19,1:51.391,226.359,11,111.391
671,49,29,12,21,21,17,17,17,0.0,43,\N,30,20,1:51.648,225.838,11,111.648
677,50,1,1,2,1,1,1,1,10.0,67,2:00:34.579,27,1,1:28.193,186.259,1,88.193
678,50,5,4,4,11,2,2,2,8.0,67,+8.377,34,9,1:29.655,183.222,1,89.655
679,50,8,6,6,3,3,3,3,6.0,67,+9.478,29,8,1:29.619,183.295,1,89.619
680,50,14,9,14,12,4,4,4,5.0,67,+20.297,56,11,1:30.086,182.345,1,90.086
681,50,21,4,3,10,5,5,5,4.0,67,+38.864,33,12,1:30.387,181.738,1,90.387
682,50,13,6,5,4,6,6,6,3.0,67,+49.042,32,7,1:29.588,183.359,1,89.588
683,50,9,2,10,9,7,7,7,2.0,67,+49.285,32,4,1:29.021,184.527,1,89.021
684,50,16,12,20,20,8,8,8,1.0,67,+1:00.129,54,18,1:31.891,178.763,1,91.891
685,50,24,5,18,14,9,9,9,0.0,67,+1:20.622,35,13,1:30.653,181.205,1,90.653
686,50,22,11,8,17,10,10,10,0.0,67,+1:28.342,57,15,1:31.060,180.395,1,91.06
687,50,18,11,7,6,11,11,11,0.0,66,\N,58,19,1:31.951,178.647,22,91.951
688,50,29,12,21,22,12,12,12,0.0,66,\N,33,20,1:32.130,178.300,11,92.13
689,50,15,7,12,13,13,13,13,0.0,66,\N,55,21,1:32.414,177.752,11,92.414
690,50,2,2,9,5,14,14,14,0.0,65,\N,28,6,1:29.084,184.396,39,89.084
691,50,11,8,22,21,15,15,15,0.0,65,\N,54,16,1:31.507,179.514,4,91.507
699,51,8,6,6,2,1,1,1,10.0,56,1:37:58.395,52,3,1:38.285,199.660,1,98.285
700,51,4,1,1,4,2,2,2,8.0,56,+9.806,54,2,1:37.991,200.259,1,97.991
701,51,13,6,5,3,3,3,3,6.0,56,+12.891,56,1,1:37.454,201.362,1,97.454
702,51,20,5,19,17,4,4,4,5.0,56,+53.509,52,13,1:39.890,196.452,1,99.89
703,51,18,11,7,10,5,5,5,4.0,56,+1:08.666,39,5,1:38.913,198.392,1,98.913
704,51,24,5,18,11,6,6,6,3.0,56,+1:13.673,53,11,1:39.654,196.917,1,99.654
705,51,2,2,9,8,7,7,7,2.0,56,+1:14.224,55,7,1:39.325,197.569,1,99.325
706,51,14,9,14,5,8,8,8,1.0,56,+1:20.750,55,10,1:39.640,196.945,1,99.64
707,51,5,4,4,13,9,9,9,0.0,56,+1:21.186,52,8,1:39.331,197.557,1,99.331
708,51,17,9,15,7,10,10,10,0.0,56,+1:24.685,55,9,1:39.371,197.478,1,99.371
709,51,21,4,3,18,11,11,11,0.0,56,+1:26.683,39,4,1:38.900,198.418,1,98.9
710,51,25,3,17,19,12,12,12,0.0,55,\N,54,12,1:39.743,196.741,11,99.743
711,51,15,7,12,12,13,13,13,0.0,55,\N,55,14,1:39.911,196.410,11,99.911
712,51,11,8,22,20,14,14,14,0.0,55,\N,54,15,1:40.126,195.989,11,100.126
713,51,22,11,8,16,15,15,15,0.0,55,\N,55,16,1:40.516,195.228,11,100.516
714,51,3,3,16,15,16,16,16,0.0,54,\N,54,6,1:39.233,197.752,12,99.233
715,51,29,12,21,22,17,17,17,0.0,53,\N,52,17,1:40.764,194.748,13,100.764
721,52,8,6,6,3,1,1,1,10.0,71,1:28:15.270,66,1,1:12.445,214.126,1,72.445
722,52,13,6,5,1,2,2,2,8.0,71,+1.493,71,3,1:12.584,213.716,1,72.584
723,52,4,1,1,4,3,3,3,6.0,71,+57.019,59,6,1:13.150,212.062,1,73.15
724,52,3,3,16,10,4,4,4,5.0,71,+1:02.848,56,7,1:13.159,212.036,1,73.159
725,52,9,2,10,7,5,5,5,4.0,71,+1:10.957,61,4,1:12.686,213.416,1,72.686
726,52,2,2,9,6,6,6,6,3.0,71,+1:11.317,53,10,1:13.452,211.190,1,73.452
727,52,1,1,2,2,7,7,7,2.0,70,\N,58,2,1:12.506,213.946,11,72.506
728,52,15,7,12,8,8,8,8,1.0,70,\N,68,8,1:13.361,211.452,11,73.361
